Hour in year,Julian Day,DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
5506,229.4166667,8/18/2013,10,2.2693
5507,229.4583333,8/18/2013,11,2.9079
5508,229.5,8/18/2013,12,2.3376
5509,229.5416667,8/18/2013,13,3.1758
5510,229.5833333,8/18/2013,14,3.2524
5511,229.625,8/18/2013,15,2.2276
5512,229.6666667,8/18/2013,16,1.4495
5513,229.7083333,8/18/2013,17,3.7691
5514,229.75,8/18/2013,18,3.0766
5515,229.7916667,8/18/2013,19,1.3461
5516,229.8333333,8/18/2013,20,1.546
5517,229.875,8/18/2013,21,2.2931
5518,229.9166667,8/18/2013,22,3.2394
5519,229.9583333,8/18/2013,23,1.9275
5520,230,8/19/2013,0,2.1586
5521,230.0416667,8/19/2013,1,1.7612
5522,230.0833333,8/19/2013,2,1.6882
5523,230.125,8/19/2013,3,1.8307
5524,230.1666667,8/19/2013,4,2.568
5525,230.2083333,8/19/2013,5,2.2119
5526,230.25,8/19/2013,6,2.2633
5527,230.2916667,8/19/2013,7,3.1973
5528,230.3333333,8/19/2013,8,2.6776
5529,230.375,8/19/2013,9,1.6652
5530,230.4166667,8/19/2013,10,1.7978
5531,230.4583333,8/19/2013,11,2.7008
5532,230.5,8/19/2013,12,3.1312
5533,230.5416667,8/19/2013,13,2.5585
5534,230.5833333,8/19/2013,14,2.4254
5535,230.625,8/19/2013,15,2.6533
5536,230.6666667,8/19/2013,16,1.8113
5537,230.7083333,8/19/2013,17,1.9518
5538,230.75,8/19/2013,18,1.3271
5539,230.7916667,8/19/2013,19,2.0818
5540,230.8333333,8/19/2013,20,2.6064
5541,230.875,8/19/2013,21,3.3362
5542,230.9166667,8/19/2013,22,3.4227
5543,230.9583333,8/19/2013,23,3.6037
5544,231,8/20/2013,0,3.3821
5545,231.0416667,8/20/2013,1,1.8796
5546,231.0833333,8/20/2013,2,0.6944
5547,231.125,8/20/2013,3,1.7522
5548,231.1666667,8/20/2013,4,1.7117
5549,231.2083333,8/20/2013,5,1.3766
5550,231.25,8/20/2013,6,1.4581
5551,231.2916667,8/20/2013,7,3.7252
5552,231.3333333,8/20/2013,8,4.072
5553,231.375,8/20/2013,9,3.2466
5554,231.4166667,8/20/2013,10,2.2184
5555,231.4583333,8/20/2013,11,2.9084
5556,231.5,8/20/2013,12,2.9903
5557,231.5416667,8/20/2013,13,3.4814
5558,231.5833333,8/20/2013,14,2.5923
5559,231.625,8/20/2013,15,2.4439
5560,231.6666667,8/20/2013,16,1.5187
5561,231.7083333,8/20/2013,17,0.9637
5562,231.75,8/20/2013,18,1.625
5563,231.7916667,8/20/2013,19,2.7472
5564,231.8333333,8/20/2013,20,3.2297
5565,231.875,8/20/2013,21,2.1905
5566,231.9166667,8/20/2013,22,3.0931
5567,231.9583333,8/20/2013,23,2.6169
5568,232,8/21/2013,0,1.3819
5569,232.0416667,8/21/2013,1,2.1523
5570,232.0833333,8/21/2013,2,1.4314
5571,232.125,8/21/2013,3,1.4216
5572,232.1666667,8/21/2013,4,1.3737
5573,232.2083333,8/21/2013,5,1.3373
5574,232.25,8/21/2013,6,1.9424
5575,232.2916667,8/21/2013,7,1.2242
5576,232.3333333,8/21/2013,8,1.0417
5577,232.375,8/21/2013,9,2.3636
5578,232.4166667,8/21/2013,10,3.1129
5579,232.4583333,8/21/2013,11,3.191
5580,232.5,8/21/2013,12,3.4599
5581,232.5416667,8/21/2013,13,3.127
5582,232.5833333,8/21/2013,14,2.5264
5583,232.625,8/21/2013,15,2.3233
5584,232.6666667,8/21/2013,16,2.9494
5585,232.7083333,8/21/2013,17,4.2077
5586,232.75,8/21/2013,18,3.4735
5587,232.7916667,8/21/2013,19,2.0407
5588,232.8333333,8/21/2013,20,1.5436
5589,232.875,8/21/2013,21,1.8305
5590,232.9166667,8/21/2013,22,1.2868
5591,232.9583333,8/21/2013,23,2.4183
5592,233,8/22/2013,0,2.5474
5593,233.0416667,8/22/2013,1,1.5777
5594,233.0833333,8/22/2013,2,0.7538
5595,233.125,8/22/2013,3,0.9369
5596,233.1666667,8/22/2013,4,1.6786
5597,233.2083333,8/22/2013,5,0.9905
5598,233.25,8/22/2013,6,0.8307
5599,233.2916667,8/22/2013,7,0.6495
5600,233.3333333,8/22/2013,8,0.9017
5601,233.375,8/22/2013,9,1.1151
5602,233.4166667,8/22/2013,10,1.1099
5603,233.4583333,8/22/2013,11,1.1672
5604,233.5,8/22/2013,12,2.3823
5605,233.5416667,8/22/2013,13,1.8402
5606,233.5833333,8/22/2013,14,2.0289
5607,233.625,8/22/2013,15,3.3292
5608,233.6666667,8/22/2013,16,2.5823
5609,233.7083333,8/22/2013,17,3.6609
5610,233.75,8/22/2013,18,1.9154
5611,233.7916667,8/22/2013,19,1.9346
5612,233.8333333,8/22/2013,20,0.8396
5613,233.875,8/22/2013,21,1.4305
5614,233.9166667,8/22/2013,22,2.1387
5615,233.9583333,8/22/2013,23,4.2621
5616,234,8/23/2013,0,2.0705
5617,234.0416667,8/23/2013,1,3.4098
5618,234.0833333,8/23/2013,2,3.9638
5619,234.125,8/23/2013,3,5.5228
5620,234.1666667,8/23/2013,4,1.1667
5621,234.2083333,8/23/2013,5,1.8948
5622,234.25,8/23/2013,6,2.3604
5623,234.2916667,8/23/2013,7,1.4815
5624,234.3333333,8/23/2013,8,1.2807
5625,234.375,8/23/2013,9,1.2773
5626,234.4166667,8/23/2013,10,2.1525
5627,234.4583333,8/23/2013,11,2.2356
5628,234.5,8/23/2013,12,1.8728
5629,234.5416667,8/23/2013,13,2.0759
5630,234.5833333,8/23/2013,14,1.483
5631,234.625,8/23/2013,15,1.9761
5632,234.6666667,8/23/2013,16,2.3742
5633,234.7083333,8/23/2013,17,3.7866
5634,234.75,8/23/2013,18,4.2195
5635,234.7916667,8/23/2013,19,2.8693
5636,234.8333333,8/23/2013,20,2.2824
5637,234.875,8/23/2013,21,3.2583
5638,234.9166667,8/23/2013,22,2.5438
5639,234.9583333,8/23/2013,23,3.9186
5640,235,8/24/2013,0,3.4967
5641,235.0416667,8/24/2013,1,1.655
5642,235.0833333,8/24/2013,2,1.4749
5643,235.125,8/24/2013,3,1.4172
5644,235.1666667,8/24/2013,4,1.8457
5645,235.2083333,8/24/2013,5,1.6568
5646,235.25,8/24/2013,6,1.6876
5647,235.2916667,8/24/2013,7,1.344
5648,235.3333333,8/24/2013,8,1.6464
5649,235.375,8/24/2013,9,2.3316
5650,235.4166667,8/24/2013,10,2.5036
5651,235.4583333,8/24/2013,11,1.4799
5652,235.5,8/24/2013,12,1.906
5653,235.5416667,8/24/2013,13,1.4541
5654,235.5833333,8/24/2013,14,5.9353
5655,235.625,8/24/2013,15,2.3163
5656,235.6666667,8/24/2013,16,2.2565
5657,235.7083333,8/24/2013,17,2.0848
5658,235.75,8/24/2013,18,3.068
5659,235.7916667,8/24/2013,19,4.2978
5660,235.8333333,8/24/2013,20,6.2158
5661,235.875,8/24/2013,21,5.4399
5662,235.9166667,8/24/2013,22,3.6478
5663,235.9583333,8/24/2013,23,1.7429
5664,236,8/25/2013,0,1.5989
5665,236.0416667,8/25/2013,1,1.5598
5666,236.0833333,8/25/2013,2,1.6994
5667,236.125,8/25/2013,3,1.3603
5668,236.1666667,8/25/2013,4,2.2079
5669,236.2083333,8/25/2013,5,3.9005
5670,236.25,8/25/2013,6,1.4192
5671,236.2916667,8/25/2013,7,1.7784
5672,236.3333333,8/25/2013,8,1.6374
5673,236.375,8/25/2013,9,1.0796
5674,236.4166667,8/25/2013,10,1.0881
5675,236.4583333,8/25/2013,11,1.9232
5676,236.5,8/25/2013,12,2.0357
5677,236.5416667,8/25/2013,13,2.1211
5678,236.5833333,8/25/2013,14,1.9897
5679,236.625,8/25/2013,15,2.4193
5680,236.6666667,8/25/2013,16,3.5275
5681,236.7083333,8/25/2013,17,5.313
5682,236.75,8/25/2013,18,3.8687
5683,236.7916667,8/25/2013,19,1.7747
5684,236.8333333,8/25/2013,20,0.9872
5685,236.875,8/25/2013,21,2.3278
5686,236.9166667,8/25/2013,22,1.6486
5687,236.9583333,8/25/2013,23,1.2134
5688,237,8/26/2013,0,2.2573
5689,237.0416667,8/26/2013,1,1.9212
5690,237.0833333,8/26/2013,2,1.6514
5691,237.125,8/26/2013,3,1.6295
5692,237.1666667,8/26/2013,4,1.6274
5693,237.2083333,8/26/2013,5,1.4454
5694,237.25,8/26/2013,6,1.3035
5695,237.2916667,8/26/2013,7,2.7365
5696,237.3333333,8/26/2013,8,1.2277
5697,237.375,8/26/2013,9,1.8393
5698,237.4166667,8/26/2013,10,1.7498
5699,237.4583333,8/26/2013,11,2.0108
5700,237.5,8/26/2013,12,1.736
5701,237.5416667,8/26/2013,13,1.8975
5702,237.5833333,8/26/2013,14,3.652
5703,237.625,8/26/2013,15,3.2466
5704,237.6666667,8/26/2013,16,4.1613
5705,237.7083333,8/26/2013,17,4.9333
5706,237.75,8/26/2013,18,6.1468
5707,237.7916667,8/26/2013,19,3.9972
5708,237.8333333,8/26/2013,20,3.8441
5709,237.875,8/26/2013,21,5.5032
5710,237.9166667,8/26/2013,22,5.6593
5711,237.9583333,8/26/2013,23,2.9154
5712,238,8/27/2013,0,1.8637
5713,238.0416667,8/27/2013,1,2.2818
5714,238.0833333,8/27/2013,2,1.8503
5715,238.125,8/27/2013,3,2.1039
5716,238.1666667,8/27/2013,4,2.106
5717,238.2083333,8/27/2013,5,1.8347
5718,238.25,8/27/2013,6,1.9709
5719,238.2916667,8/27/2013,7,1.4109
5720,238.3333333,8/27/2013,8,0.918
5721,238.375,8/27/2013,9,2.0088
5722,238.4166667,8/27/2013,10,2.4436
5723,238.4583333,8/27/2013,11,2.5342
5724,238.5,8/27/2013,12,2.6658
5725,238.5416667,8/27/2013,13,3.2232
5726,238.5833333,8/27/2013,14,2.275
5727,238.625,8/27/2013,15,1.718
5728,238.6666667,8/27/2013,16,1.2077
5729,238.7083333,8/27/2013,17,1.3157
5730,238.75,8/27/2013,18,0.9426
5731,238.7916667,8/27/2013,19,1.5807
5732,238.8333333,8/27/2013,20,1.6541
5733,238.875,8/27/2013,21,1.7502
5734,238.9166667,8/27/2013,22,1.8263
5735,238.9583333,8/27/2013,23,1.7741
5736,239,8/28/2013,0,1.7001
5737,239.0416667,8/28/2013,1,1.0762
5738,239.0833333,8/28/2013,2,1.6183
5739,239.125,8/28/2013,3,1.9019
5740,239.1666667,8/28/2013,4,1.8466
5741,239.2083333,8/28/2013,5,2.1107
5742,239.25,8/28/2013,6,2.096
5743,239.2916667,8/28/2013,7,1.4996
5744,239.3333333,8/28/2013,8,1.2446
5745,239.375,8/28/2013,9,1.3587
5746,239.4166667,8/28/2013,10,1.4505
5747,239.4583333,8/28/2013,11,1.5797
5748,239.5,8/28/2013,12,2.0472
5749,239.5416667,8/28/2013,13,2.9742
5750,239.5833333,8/28/2013,14,2.1118
5751,239.625,8/28/2013,15,1.9944
5752,239.6666667,8/28/2013,16,2.4613
5753,239.7083333,8/28/2013,17,3.3582
5754,239.75,8/28/2013,18,2.2553
5755,239.7916667,8/28/2013,19,1.5559
5756,239.8333333,8/28/2013,20,4.4244
5757,239.875,8/28/2013,21,5.6178
5758,239.9166667,8/28/2013,22,3.4163
5759,239.9583333,8/28/2013,23,1.9126
5760,240,8/29/2013,0,1.6218
5761,240.0416667,8/29/2013,1,1.847
5762,240.0833333,8/29/2013,2,1.886
5763,240.125,8/29/2013,3,1.8319
5764,240.1666667,8/29/2013,4,1.8595
5765,240.2083333,8/29/2013,5,2.0873
5766,240.25,8/29/2013,6,1.8088
5767,240.2916667,8/29/2013,7,1.2122
5768,240.3333333,8/29/2013,8,1.4678
5769,240.375,8/29/2013,9,1.7011
5770,240.4166667,8/29/2013,10,1.5449
5771,240.4583333,8/29/2013,11,2.4883
5772,240.5,8/29/2013,12,2.6767
5773,240.5416667,8/29/2013,13,2.393
5774,240.5833333,8/29/2013,14,2.8434
5775,240.625,8/29/2013,15,2.3451
5776,240.6666667,8/29/2013,16,1.2363
5777,240.7083333,8/29/2013,17,5.5382
5778,240.75,8/29/2013,18,5.2172
5779,240.7916667,8/29/2013,19,3.6035
5780,240.8333333,8/29/2013,20,1.8605
5781,240.875,8/29/2013,21,2.0297
5782,240.9166667,8/29/2013,22,2.7839
5783,240.9583333,8/29/2013,23,3.772
5784,241,8/30/2013,0,4.089
5785,241.0416667,8/30/2013,1,1.2936
5786,241.0833333,8/30/2013,2,1.5055
5787,241.125,8/30/2013,3,1.1147
5788,241.1666667,8/30/2013,4,1.5487
5789,241.2083333,8/30/2013,5,0.9386
5790,241.25,8/30/2013,6,1.4977
5791,241.2916667,8/30/2013,7,0.9376
5792,241.3333333,8/30/2013,8,0.4271
5793,241.375,8/30/2013,9,0.3486
5794,241.4166667,8/30/2013,10,1.3603
5795,241.4583333,8/30/2013,11,2.1174
5796,241.5,8/30/2013,12,2.1716
5797,241.5416667,8/30/2013,13,1.5894
5798,241.5833333,8/30/2013,14,3.7007
5799,241.625,8/30/2013,15,5.2696
5800,241.6666667,8/30/2013,16,5.9555
5801,241.7083333,8/30/2013,17,4.7589
5802,241.75,8/30/2013,18,2.3227
5803,241.7916667,8/30/2013,19,1.6446
5804,241.8333333,8/30/2013,20,2.5151
5805,241.875,8/30/2013,21,1.5164
5806,241.9166667,8/30/2013,22,1.0636
5807,241.9583333,8/30/2013,23,2.2769
5808,242,8/31/2013,0,2.1919
5809,242.0416667,8/31/2013,1,2.4031
5810,242.0833333,8/31/2013,2,0.8345
5811,242.125,8/31/2013,3,2.3172
5812,242.1666667,8/31/2013,4,2.8339
5813,242.2083333,8/31/2013,5,2.0806
5814,242.25,8/31/2013,6,1.7329
5815,242.2916667,8/31/2013,7,1.8601
5816,242.3333333,8/31/2013,8,1.4006
5817,242.375,8/31/2013,9,1.0557
5818,242.4166667,8/31/2013,10,1.2845
5819,242.4583333,8/31/2013,11,1.467
5820,242.5,8/31/2013,12,2.3895
5821,242.5416667,8/31/2013,13,2.9784
5822,242.5833333,8/31/2013,14,2.0723
5823,242.625,8/31/2013,15,4.9006
5824,242.6666667,8/31/2013,16,5.3803
5825,242.7083333,8/31/2013,17,4.902
5826,242.75,8/31/2013,18,5.3413
5827,242.7916667,8/31/2013,19,5.0637
5828,242.8333333,8/31/2013,20,2.258
5829,242.875,8/31/2013,21,1.6756
5830,242.9166667,8/31/2013,22,1.8516
5831,242.9583333,8/31/2013,23,1.9706
5832,243,9/1/2013,0,2.3864
5833,243.0416667,9/1/2013,1,2.8631
5834,243.0833333,9/1/2013,2,2.6892
5835,243.125,9/1/2013,3,2.0309
5836,243.1666667,9/1/2013,4,2.151
5837,243.2083333,9/1/2013,5,1.3916
5838,243.25,9/1/2013,6,1.0792
5839,243.2916667,9/1/2013,7,0.4573
5840,243.3333333,9/1/2013,8,0.6892
5841,243.375,9/1/2013,9,1.3031
5842,243.4166667,9/1/2013,10,1.4157
5843,243.4583333,9/1/2013,11,2.2003
5844,243.5,9/1/2013,12,2.6871
5845,243.5416667,9/1/2013,13,2.0794
5846,243.5833333,9/1/2013,14,1.8797
5847,243.625,9/1/2013,15,2.1647
5848,243.6666667,9/1/2013,16,1.361
5849,243.7083333,9/1/2013,17,2.9358
5850,243.75,9/1/2013,18,1.9833
5851,243.7916667,9/1/2013,19,0.7886
5852,243.8333333,9/1/2013,20,1.0348
5853,243.875,9/1/2013,21,1.1282
5854,243.9166667,9/1/2013,22,0.7485
5855,243.9583333,9/1/2013,23,1.2972
5856,244,9/2/2013,0,1.7264
5857,244.0416667,9/2/2013,1,1.244
5858,244.0833333,9/2/2013,2,1.1257
5859,244.125,9/2/2013,3,0.7277
5860,244.1666667,9/2/2013,4,0.7285
5861,244.2083333,9/2/2013,5,1.0752
5862,244.25,9/2/2013,6,0.8356
5863,244.2916667,9/2/2013,7,1.2027
5864,244.3333333,9/2/2013,8,1.5089
5865,244.375,9/2/2013,9,1.4071
5866,244.4166667,9/2/2013,10,1.2964
5867,244.4583333,9/2/2013,11,1.2792
5868,244.5,9/2/2013,12,1.7395
5869,244.5416667,9/2/2013,13,2.409
5870,244.5833333,9/2/2013,14,2.6742
5871,244.625,9/2/2013,15,2.0211
5872,244.6666667,9/2/2013,16,1.7442
5873,244.7083333,9/2/2013,17,1.4011
5874,244.75,9/2/2013,18,1.7685
5875,244.7916667,9/2/2013,19,2.3395
5876,244.8333333,9/2/2013,20,1.6914
5877,244.875,9/2/2013,21,1.5506
5878,244.9166667,9/2/2013,22,1.576
5879,244.9583333,9/2/2013,23,2.5148
5880,245,9/3/2013,0,3.1367
5881,245.0416667,9/3/2013,1,3.8975
5882,245.0833333,9/3/2013,2,2.2914
5883,245.125,9/3/2013,3,1.2554
5884,245.1666667,9/3/2013,4,0.9617
5885,245.2083333,9/3/2013,5,1.3653
5886,245.25,9/3/2013,6,1.8432
5887,245.2916667,9/3/2013,7,1.9375
5888,245.3333333,9/3/2013,8,1.8032
5889,245.375,9/3/2013,9,2.2169
5890,245.4166667,9/3/2013,10,2.3987
5891,245.4583333,9/3/2013,11,3.5933
5892,245.5,9/3/2013,12,3.554
5893,245.5416667,9/3/2013,13,3.2909
5894,245.5833333,9/3/2013,14,3.5333
5895,245.625,9/3/2013,15,2.7893
5896,245.6666667,9/3/2013,16,2.9988
5897,245.7083333,9/3/2013,17,3.8912
5898,245.75,9/3/2013,18,4.8505
5899,245.7916667,9/3/2013,19,3.9037
5900,245.8333333,9/3/2013,20,3.4464
5901,245.875,9/3/2013,21,2.436
5902,245.9166667,9/3/2013,22,2.8048
5903,245.9583333,9/3/2013,23,3.0851
5904,246,9/4/2013,0,2.3323
5905,246.0416667,9/4/2013,1,2.4004
5906,246.0833333,9/4/2013,2,1.7135
5907,246.125,9/4/2013,3,1.5757
5908,246.1666667,9/4/2013,4,1.3733
5909,246.2083333,9/4/2013,5,1.1547
5910,246.25,9/4/2013,6,1.3982
5911,246.2916667,9/4/2013,7,0.4856
5912,246.3333333,9/4/2013,8,0.6514
5913,246.375,9/4/2013,9,0.7846
5914,246.4166667,9/4/2013,10,1.4836
5915,246.4583333,9/4/2013,11,2.2284
5916,246.5,9/4/2013,12,2.7636
5917,246.5416667,9/4/2013,13,2.3418
5918,246.5833333,9/4/2013,14,1.6192
5919,246.625,9/4/2013,15,1.9857
5920,246.6666667,9/4/2013,16,3.673
5921,246.7083333,9/4/2013,17,3.0305
5922,246.75,9/4/2013,18,1.9973
5923,246.7916667,9/4/2013,19,2.4932
5924,246.8333333,9/4/2013,20,2.8219
5925,246.875,9/4/2013,21,2.2433
5926,246.9166667,9/4/2013,22,1.1738
5927,246.9583333,9/4/2013,23,0.7972
5928,247,9/5/2013,0,2.2283
5929,247.0416667,9/5/2013,1,2.7081
5930,247.0833333,9/5/2013,2,1.9762
5931,247.125,9/5/2013,3,1.5617
5932,247.1666667,9/5/2013,4,1.326
5933,247.2083333,9/5/2013,5,1.6814
5934,247.25,9/5/2013,6,1.5716
5935,247.2916667,9/5/2013,7,1.7311
5936,247.3333333,9/5/2013,8,0.623
5937,247.375,9/5/2013,9,1.0368
5938,247.4166667,9/5/2013,10,1.4397
5939,247.4583333,9/5/2013,11,1.8908
5940,247.5,9/5/2013,12,2.0528
5941,247.5416667,9/5/2013,13,2.1198
5942,247.5833333,9/5/2013,14,2.4569
5943,247.625,9/5/2013,15,3.1847
5944,247.6666667,9/5/2013,16,3.5218
5945,247.7083333,9/5/2013,17,3.0356
5946,247.75,9/5/2013,18,1.1945
5947,247.7916667,9/5/2013,19,0.4821
5948,247.8333333,9/5/2013,20,1.6709
5949,247.875,9/5/2013,21,1.659
5950,247.9166667,9/5/2013,22,1.7102
5951,247.9583333,9/5/2013,23,1.6652
5952,248,9/6/2013,0,1.1988
5953,248.0416667,9/6/2013,1,1.4559
5954,248.0833333,9/6/2013,2,1.4153
5955,248.125,9/6/2013,3,0.9081
5956,248.1666667,9/6/2013,4,1.161
5957,248.2083333,9/6/2013,5,1.6455
5958,248.25,9/6/2013,6,1.2566
5959,248.2916667,9/6/2013,7,2.3006
5960,248.3333333,9/6/2013,8,0.895
5961,248.375,9/6/2013,9,1.6629
5962,248.4166667,9/6/2013,10,2.7068
5963,248.4583333,9/6/2013,11,2.7122
5964,248.5,9/6/2013,12,3.2574
5965,248.5416667,9/6/2013,13,2.8814
5966,248.5833333,9/6/2013,14,3.0614
5967,248.625,9/6/2013,15,5.3031
5968,248.6666667,9/6/2013,16,6.4289
5969,248.7083333,9/6/2013,17,5.3892
5970,248.75,9/6/2013,18,3.2406
5971,248.7916667,9/6/2013,19,1.7367
5972,248.8333333,9/6/2013,20,2.588
5973,248.875,9/6/2013,21,2.2609
5974,248.9166667,9/6/2013,22,4.3337
5975,248.9583333,9/6/2013,23,1.8384
5976,249,9/7/2013,0,1.6506
5977,249.0416667,9/7/2013,1,1.835
5978,249.0833333,9/7/2013,2,1.3572
5979,249.125,9/7/2013,3,1.4576
5980,249.1666667,9/7/2013,4,1.1982
5981,249.2083333,9/7/2013,5,1.5702
5982,249.25,9/7/2013,6,1.8618
5983,249.2916667,9/7/2013,7,1.6851
5984,249.3333333,9/7/2013,8,0.933
5985,249.375,9/7/2013,9,1.6403
5986,249.4166667,9/7/2013,10,2.1306
5987,249.4583333,9/7/2013,11,3.0087
5988,249.5,9/7/2013,12,2.6898
5989,249.5416667,9/7/2013,13,2.8477
5990,249.5833333,9/7/2013,14,2.3014
5991,249.625,9/7/2013,15,2.189
5992,249.6666667,9/7/2013,16,1.448
5993,249.7083333,9/7/2013,17,3.2997
5994,249.75,9/7/2013,18,2.0507
5995,249.7916667,9/7/2013,19,1.2761
5996,249.8333333,9/7/2013,20,0.6883
5997,249.875,9/7/2013,21,1.3403
5998,249.9166667,9/7/2013,22,2.0375
5999,249.9583333,9/7/2013,23,2.0992
6000,250,9/8/2013,0,1.8966
6001,250.0416667,9/8/2013,1,2.2644
6002,250.0833333,9/8/2013,2,1.8252
6003,250.125,9/8/2013,3,1.7803
6004,250.1666667,9/8/2013,4,1.8285
6005,250.2083333,9/8/2013,5,1.642
6006,250.25,9/8/2013,6,1.6761
6007,250.2916667,9/8/2013,7,1.3107
6008,250.3333333,9/8/2013,8,3.0147
6009,250.375,9/8/2013,9,3.4055
6010,250.4166667,9/8/2013,10,2.8514
6011,250.4583333,9/8/2013,11,2.2952
6012,250.5,9/8/2013,12,2.1932
6013,250.5416667,9/8/2013,13,2.1244
6014,250.5833333,9/8/2013,14,4.2662
6015,250.625,9/8/2013,15,3.1563
6016,250.6666667,9/8/2013,16,3.8806
6017,250.7083333,9/8/2013,17,3.6519
6018,250.75,9/8/2013,18,2.4417
6019,250.7916667,9/8/2013,19,1.8571
6020,250.8333333,9/8/2013,20,1.464
6021,250.875,9/8/2013,21,2.5248
6022,250.9166667,9/8/2013,22,4.5029
6023,250.9583333,9/8/2013,23,3.2389
6024,251,9/9/2013,0,1.3464
6025,251.0416667,9/9/2013,1,0.6108
6026,251.0833333,9/9/2013,2,1.993
6027,251.125,9/9/2013,3,2.1361
6028,251.1666667,9/9/2013,4,2.4389
6029,251.2083333,9/9/2013,5,2.654
6030,251.25,9/9/2013,6,2.5741
6031,251.2916667,9/9/2013,7,2.6842
6032,251.3333333,9/9/2013,8,4.734
6033,251.375,9/9/2013,9,3.6798
6034,251.4166667,9/9/2013,10,3.7415
6035,251.4583333,9/9/2013,11,3.6542
6036,251.5,9/9/2013,12,3.3968
6037,251.5416667,9/9/2013,13,3.2675
6038,251.5833333,9/9/2013,14,1.3884
6039,251.625,9/9/2013,15,1.9893
6040,251.6666667,9/9/2013,16,1.9025
6041,251.7083333,9/9/2013,17,3.1759
6042,251.75,9/9/2013,18,3.4116
6043,251.7916667,9/9/2013,19,2.8657
6044,251.8333333,9/9/2013,20,2.2593
6045,251.875,9/9/2013,21,1.0402
6046,251.9166667,9/9/2013,22,1.2686
6047,251.9583333,9/9/2013,23,1.0929
6048,252,9/10/2013,0,0.9749
6049,252.0416667,9/10/2013,1,0.6619
6050,252.0833333,9/10/2013,2,0.65
6051,252.125,9/10/2013,3,0.4735
6052,252.1666667,9/10/2013,4,0.4649
6053,252.2083333,9/10/2013,5,0.7092
6054,252.25,9/10/2013,6,1.1542
6055,252.2916667,9/10/2013,7,1.5529
6056,252.3333333,9/10/2013,8,1.7566
6057,252.375,9/10/2013,9,1.7392
6058,252.4166667,9/10/2013,10,2.4387
6059,252.4583333,9/10/2013,11,3.2199
6060,252.5,9/10/2013,12,2.9753
6061,252.5416667,9/10/2013,13,2.6671
6062,252.5833333,9/10/2013,14,2.7662
6063,252.625,9/10/2013,15,2.4211
6064,252.6666667,9/10/2013,16,2.3509
6065,252.7083333,9/10/2013,17,2.602
6066,252.75,9/10/2013,18,1.9213
6067,252.7916667,9/10/2013,19,2.2524
6068,252.8333333,9/10/2013,20,1.8879
6069,252.875,9/10/2013,21,1.0387
6070,252.9166667,9/10/2013,22,1.1839
6071,252.9583333,9/10/2013,23,1.5578
6072,253,9/11/2013,0,2.2095
6073,253.0416667,9/11/2013,1,2.4202
6074,253.0833333,9/11/2013,2,1.5686
6075,253.125,9/11/2013,3,1.2943
6076,253.1666667,9/11/2013,4,1.3658
6077,253.2083333,9/11/2013,5,1.5249
6078,253.25,9/11/2013,6,1.0184
6079,253.2916667,9/11/2013,7,1.6104
6080,253.3333333,9/11/2013,8,1.8168
6081,253.375,9/11/2013,9,2.0412
6082,253.4166667,9/11/2013,10,2.3191
6083,253.4583333,9/11/2013,11,1.8659
6084,253.5,9/11/2013,12,2.4017
6085,253.5416667,9/11/2013,13,3.0621
6086,253.5833333,9/11/2013,14,3.5581
6087,253.625,9/11/2013,15,3.7136
6088,253.6666667,9/11/2013,16,3.4916
6089,253.7083333,9/11/2013,17,3.3546
6090,253.75,9/11/2013,18,2.2877
6091,253.7916667,9/11/2013,19,2.1736
6092,253.8333333,9/11/2013,20,1.7926
6093,253.875,9/11/2013,21,2.8974
6094,253.9166667,9/11/2013,22,3.6683
6095,253.9583333,9/11/2013,23,2.2028
6096,254,9/12/2013,0,2.7042
6097,254.0416667,9/12/2013,1,3.5535
6098,254.0833333,9/12/2013,2,2.6652
6099,254.125,9/12/2013,3,2.7964
6100,254.1666667,9/12/2013,4,1.7818
6101,254.2083333,9/12/2013,5,1.5586
6102,254.25,9/12/2013,6,1.0987
6103,254.2916667,9/12/2013,7,1.5142
6104,254.3333333,9/12/2013,8,0.9147
6105,254.375,9/12/2013,9,1.7329
6106,254.4166667,9/12/2013,10,2.3579
6107,254.4583333,9/12/2013,11,2.323
6108,254.5,9/12/2013,12,1.7603
6109,254.5416667,9/12/2013,13,1.9865
6110,254.5833333,9/12/2013,14,1.9033
6111,254.625,9/12/2013,15,3.1421
6112,254.6666667,9/12/2013,16,2.805
6113,254.7083333,9/12/2013,17,1.8915
6114,254.75,9/12/2013,18,2.843
6115,254.7916667,9/12/2013,19,2.396
6116,254.8333333,9/12/2013,20,3.2003
6117,254.875,9/12/2013,21,2.7897
6118,254.9166667,9/12/2013,22,1.4984
6119,254.9583333,9/12/2013,23,0.5954
6120,255,9/13/2013,0,1.0153
6121,255.0416667,9/13/2013,1,1.5096
6122,255.0833333,9/13/2013,2,1.3612
6123,255.125,9/13/2013,3,1.4765
6124,255.1666667,9/13/2013,4,1.644
6125,255.2083333,9/13/2013,5,1.4251
6126,255.25,9/13/2013,6,1.4541
6127,255.2916667,9/13/2013,7,0.4316
6128,255.3333333,9/13/2013,8,0.8433
6129,255.375,9/13/2013,9,1.3214
6130,255.4166667,9/13/2013,10,1.9999
6131,255.4583333,9/13/2013,11,2.4507
6132,255.5,9/13/2013,12,1.6007
6133,255.5416667,9/13/2013,13,1.1013
6134,255.5833333,9/13/2013,14,1.6398
